Date,SO2,CO,CO2,O3,PM10,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
Apr-97,5.6,0.56,0,33.4,95,0,20.68,3.22,17.46,0,0,0,0,0,0
Apr-97,6.6,0.69,0,32,79,0,26.28,4.2,22.08,0,0,0,0,0,0
May-97,7,0.7,0,25,54,0,25.39,6.69,18.61,2.962,0.45,2.51,0,0,0
May-97,6.1,0.55,0,32,59,0,21.72,5.47,16.38,0,0,0,0,0,0
May-97,3.9,0.61,0,27.4,49,0,18.81,2.91,15.9,0,0,0,0,0,0
May-97,2.1,0.43,0,25.8,50,0,15.81,3.49,12.37,0,0,0,0,0,0
Jun-97,2,0.51,0,21.4,26,0,10.83,1.29,9.59,0,0,0,0,0,0
Jun-97,5.2,0.51,0,24.4,35,0,19.14,4.79,14.35,0,0,0,0,0,0
Jun-97,5.9,0.58,0,17.1,32,0,20.43,5.35,15.08,2.508,0.3,2.22,0,0,0
Jun-97,2.9,0.35,0,20,25,0,10.15,1.85,8.36,0,0,0,0,0,0
Jul-97,5.6,0.48,0,25.1,41,0,20.33,6.07,14.26,0,0,0,0,0,0
Jul-97,5.5,0.59,0,19.6,43,0,22.02,6.63,15.38,2.958,0.42,2.54,0,0,0
Jul-97,2.6,0.53,0,22.8,34,0,14.07,2.37,11.65,2.356,0.11,2.24,0,0,0
Jul-97,3.8,0.33,0,23.2,33,0,10.05,1.93,8.16,0,0,0,0,0,0
Aug-97,4.5,0.53,0,23.8,41,0,17.52,3.98,13.53,0,0,0,0,0,0
Aug-97,5,0.61,0,17.2,40,0,19.63,5.03,14.61,2.329,0.22,2.11,0,0,0
Aug-97,4.5,0.34,0,19.4,30,0,10.57,2.29,8.32,0,0,0,0,0,0
Aug-97,2.4,0.54,0,19.9,33,0,11.47,1.32,10.16,2.308,0.11,2.2,0,0,0
Sep-97,5.1,0.6,0,25.1,54,0,20.35,3.07,17.06,2.329,0.14,2.2,0,0,0
Sep-97,6.3,0.45,0,27,50,0,15.48,2.33,13.18,0,0,0,0,0,0
Sep-97,7.8,0.75,0,23.8,62,0,27.29,6.12,21.17,2.574,0.32,2.26,0,0,0
Sep-97,6.8,0.53,0,30.5,56,0,21.26,4.52,16.75,0,0,0,0,0,0
Oct-97,6.9,0.54,0,34.5,76,0,21.57,3.79,17.79,0,0,0,0,0,0
Oct-97,8.5,0.58,0,35.5,81,0,25.56,5.11,20.42,0,0,0,0,0,0
Oct-97,7.3,0.64,0,36,78,0,29.77,5.4,24.36,2.618,0.18,2.41,0,0,0
Oct-97,9.3,0.88,0,33.1,97,0,33.98,7.14,26.83,2.634,0.38,2.26,0,0,0
Nov-97,7,0.71,0,34.1,97,0,34.23,7.69,26.62,2.651,0.27,2.38,0,0,0
Nov-97,6.7,0.54,0,29,78,0,24.71,5.18,19.65,0,0,0,0,0,0
Nov-97,8.4,0.67,0,32.1,90,0,34.55,9.63,24.92,0,0,0,0,0,0
Nov-97,8.6,0.93,0,28.1,115,0,39.89,10.45,29.44,2.464,0.46,2,0,0,0
Dec-97,7.6,0.72,0,22.1,80,0,40.72,12.02,28.53,2.63,0.24,2.39,0,0,0
Dec-97,7.3,0.57,0,19,89,0,30.94,8.37,22.51,0,0,0,0,0,0
Dec-97,8.6,0.68,0,21.3,74,0,36.26,10.99,25.27,0,0,0,0,0,0
Dec-97,8.1,1.02,0,16.7,104,0,47.89,16.14,31.75,2.278,0.5,1.77,0,0,0
Jan-98,7,1.02,0,18.7,97,0,45.19,14.63,30.56,2.605,0.46,2.15,0,0,0
Jan-98,7.2,0.7,0,24.6,67,0,34.92,10.09,24.99,0,0,0,0,0,0
Jan-98,6.7,0.65,0,22.3,79,0,28.73,6.93,21.81,0,0,0,0,0,0
Jan-98,6.5,0.79,0,23.3,69,0,36.37,9.8,26.57,2.533,0.21,2.33,0,0,0
Feb-98,5.7,0.66,0,20.4,61,0,33.68,7.61,26.07,2.352,0.27,2.08,0,0,0
Feb-98,7,0.67,0,21.7,62,0,35.27,8.98,26.29,0,0,0,0,0,0
Feb-98,6.4,0.97,0,14.7,88,0,43.11,13.52,29.61,2.734,0.47,2.27,0,0,0
Feb-98,5.8,0.57,0,17.6,71,0,26.73,5.58,21.28,0,0,0,0,0,0
Mar-98,7.7,1.05,0,21.6,103,0,41.39,11.21,30.18,2.764,0.47,2.29,0,0,0
Mar-98,7.5,0.7,0,30.7,81,0,32.41,6.2,26.27,0,0,0,0,0,0
Mar-98,6,0.66,0,32.7,76,0,35.03,9.43,25.6,2.935,0.26,2.67,0,0,0
Mar-98,5.8,0.61,0,24.4,93,0,25.74,4.6,21.2,0,0,0,0,0,0
Apr-98,3.8,0.48,0,23.8,61,0,16.34,2.12,14.23,0,0,0,0,0,0
Apr-98,4.3,0.59,0,35.9,57,0,0,0,0,2.644,0.17,2.48,0,0,0
Apr-98,5.8,0.67,0,30,60,0,25.32,5.7,19.62,0,0,0,0,0,0
Apr-98,6.9,0.82,0,21.9,73,0,30.34,8.35,21.99,2.413,0.36,2.05,0,0,0
May-98,5.7,0.57,0,29,43,0,22.56,5.24,17.32,0,0,0,0,0,0
May-98,3.9,0.53,0,36.4,36,0,19.62,4.16,15.43,2.49,0.13,2.36,0,0,0
May-98,6.5,0.77,0,21.6,52,0,25.87,6.92,18.95,2.439,0.29,2.15,0,0,0
May-98,4,0.42,0,23.9,39,0,14.32,3.03,11.54,0,0,0,0,0,0
Jun-98,5,0.59,0,17.3,29,0,22.42,7.37,15,0,0,0,0,0,0
Jun-98,2.9,0.45,0,16.8,20,0,12.91,2.38,10.53,2.429,0.12,2.31,0,0,0
Jun-98,6.4,0.61,0,11.6,34,0,21.51,8.2,13.31,2.325,0.23,2.09,0,0,0
Jun-98,4.3,0.33,0,14,25,0,11.09,2.91,8.2,0,0,0,0,0,0
Jul-98,2,0.38,0,15.6,19,0,11.33,1.98,9.35,2.305,0.11,2.19,0,0,0
Jul-98,3.8,0.41,0,17.5,25,0,15.11,4.6,10.55,0,0,0,0,0,0
Jul-98,3.6,0.31,0,12.8,21,0,10.57,3.31,7.27,0,0,0,0,0,0
Jul-98,5.2,0.53,0,12,31,0,19.53,8.12,11.41,2.245,0.19,2.06,0,0,0
Aug-98,3.8,0.32,0,19.7,23,0,10.05,2.1,7.95,0,0,0,0,0,0
Aug-98,4.9,0.43,0,21.9,26,0,16.73,4.06,12.7,0,0,0,0,0,0
Aug-98,2.7,0.37,0,20.4,20,0,11.23,1.62,9.61,2.451,0.2,2.25,0,0,0
Aug-98,5.9,0.57,0,17.1,33,0,20.15,6.46,13.68,2.232,0.17,2.07,0,0,0
Sep-98,7.5,0.84,0,30.1,63,0,28.05,6.32,21.88,2.583,0.36,2.22,0,0,0
Sep-98,4.1,0.53,0,31.5,52,0,19.33,2.86,16.47,2.505,0.26,2.25,0,0,0
Sep-98,4.6,0.45,0,34,51,0,15.16,2.75,12.5,0,0,0,0,0,0
Sep-98,6.2,0.6,0,37.6,51,0,20.05,3.54,16.65,0,0,0,0,0,0
Oct-98,7.9,0.94,0,28.4,75,0,33.4,8.28,25.12,2.672,0.43,2.24,0,0,0
Oct-98,4.6,0.4,0,27.4,68,0,27.37,5.46,21.91,2.604,0.24,2.37,0,0,0
Oct-98,6.4,0.61,0,35.3,64,0,25.49,5.06,20.26,0,0,0,0,0,0
Oct-98,5.2,0.52,0,31.1,67,0,20.05,4.1,15.95,0,0,0,0,0,0
Nov-98,8.3,1.04,0,25,120,0,41.05,10.32,30.73,2.794,0.53,2.26,0,0,0
Nov-98,5.6,0.51,0,27.2,92,0,33.42,7.01,26.46,2.673,0.26,2.41,0,0,0
Nov-98,5.8,0.58,0,28.1,95,0,26.37,5.21,21.16,0,0,0,0,0,0
Nov-98,6.4,0.62,0,32.8,77,0,29.54,5.94,23.6,0,0,0,0,0,0
Dec-98,4,0.54,0,16.9,66,0,35.36,9.21,26.15,2.653,0.28,2.39,0,0,0
Dec-98,4.7,0.55,0,18.7,78,0,29.4,7.36,21.94,0,0,0,0,0,0
Dec-98,6.4,1.02,0,15.1,106,0,46.71,15.07,31.64,2.743,0.5,2.25,0,0,0
Dec-98,5.8,0.58,0,20.4,75,0,37.01,10.14,26.87,0,0,0,0,0,0
Jan-99,6.8,1.05,0,14.9,126,0,48.12,13.96,34.23,2.752,0.47,2.28,0,0,0
Jan-99,6,0.63,0,21.9,90,0,31.74,6.36,25.38,0,0,0,0,0,0
Jan-99,5.1,0.58,0,17,82,0,32.41,8.69,23.72,2.702,0.28,2.42,0,0,0
Jan-99,5.6,0.63,0,19.2,99,0,30.88,6.66,24.23,0,0,0,0,0,0
Feb-99,7.1,0.97,0,25.8,121,0,44.02,11.05,32.97,2.746,0.42,2.33,0,0,0
Feb-99,4.7,0.55,0,31.8,0,0,25.23,4.72,20.52,0,0,0,0,0,0
Feb-99,0,0.64,0,32.9,95,0,32.39,8.44,23.95,0,0,0,0,0,0
Feb-99,4.7,0.53,0,28.9,83,0,36.43,10.59,25.85,2.734,0.29,2.44,0,0,0
Mar-99,7.8,0.97,0,19.4,109,0,42.25,11.44,30.79,2.786,0.48,2.3,0,0,0
Mar-99,5.7,0.56,0,24.9,80,0,26.63,5.34,21.29,0,0,0,0,0,0
Mar-99,4.9,0.59,0,26.6,80,0,29.18,7.37,21.83,0,0,0,0,0,0
Mar-99,5.3,0.58,0,24,74,0,35.82,7.52,28.3,2.683,0.28,2.4,0,0,0
Apr-99,6.2,0.55,0,32.2,73,0,28.94,4.83,24.06,2.662,0.26,2.4,0,0,0
Apr-99,8.1,0.87,0,28.2,103,0,37.96,7.19,30.77,2.568,0.35,2.22,0,0,0
Apr-99,5.5,0.53,0,31.1,71,0,21.8,2.83,18.11,0,0,0,0,0,0
Apr-99,5,0.55,0,36.1,77,0,22.38,3,19.39,0,0,0,0,0,0
May-99,3.2,0.49,0,28.2,0,0,16.7,2.2,14.52,0,0,0,0,0,0
May-99,5.2,0.61,0,33.2,54,0,22.91,4.04,18.87,0,0,0,0,0,0
May-99,7,0.88,0,24.8,61,0,31.67,7.42,24.24,2.585,0.37,2.22,0,0,0
May-99,4.8,0.6,0,27,51,0,23.49,3.13,20.4,2.619,0.24,2.38,0,0,0
Jun-99,5.2,0,0,18.3,35,0,17.96,5.68,12.28,0,0,0,0,0,0
Jun-99,5.7,0.56,0,17.7,40,0,20.71,7.57,13.15,2.323,0.23,2.1,0,0,0
Jun-99,0,0.42,0,14.7,31,0,13.31,2.51,10.8,2.408,0.19,2.22,0,0,0
Jun-99,4.4,0.37,0,15.5,25,0,12.51,3.43,9.08,0,0,0,0,0,0
Jul-99,3.4,0.31,0,15.9,17,0,9.55,2.36,7.19,0,0,0,0,0,0
Jul-99,4.7,0.56,0,20.5,29,0,19.33,6.3,13.02,0,0,0,0,0,0
Jul-99,6.1,0.6,0,18.2,29,0,22.06,8.25,13.81,2.392,0.26,2.14,0,0,0
Jul-99,1.9,0.38,0,15.3,20,0,12.21,2.66,9.55,2.329,0.12,2.21,0,0,0
Aug-99,3.9,0.31,0,15.9,24,0,9.34,2.04,7.3,0,0,0,0,0,0
Aug-99,4.8,0.53,0,13.6,28,0,17.18,5.22,11.96,0,0,0,0,0,0
Aug-99,2.4,0.4,0,14.7,20,0,12.32,2.33,9.99,2.414,0.14,2.27,0,0,0
Aug-99,6.7,0.55,0,18.2,29,0,20.24,7.22,13.02,2.352,0.21,2.14,0,0,0
Sep-99,6.5,0.72,0,28.3,48,0,23.88,5.32,18.56,2.5,0.29,2.21,0,0,0
Sep-99,2.8,0.48,0,30.8,37,0,16.37,2.08,14.3,2.467,0.16,2.3,0,0,0
Sep-99,4,0.4,0,31.2,0,0,12.99,2.15,10.9,0,0,0,0,0,0
Sep-99,5.3,0.55,0,0,49,0,18.08,3.5,14.75,0,0,0,0,0,0
Oct-99,9.5,0.87,0,31.5,76,0,34.02,8.13,25.9,2.708,0.42,2.29,0,0,0
Oct-99,4.7,0.54,0,32.1,59,0,25.93,4.62,21.31,2.545,0.17,2.38,0,0,0
Oct-99,5.8,0.6,0,0,77,0,25.77,5.51,20.26,0,0,0,0,0,0
Oct-99,5.7,0.48,0,32.3,71,0,23.44,4.38,19.05,0,0,0,0,0,0
Nov-99,4.7,0.61,0,29.5,76,0,34.55,7.69,26.86,2.588,0.26,2.32,0,0,0
Nov-99,5.9,0.6,0,29.7,97,0,33.17,7.04,26.13,0,0,0,0,0,0
Nov-99,5.7,0.63,0,30.2,102,0,32.96,7.14,25.78,0,0,0,0,0,0
Nov-99,7.7,1.03,0,23.5,107,0,44.65,11.74,32.91,2.839,0.52,2.32,0,0,0
Dec-99,4.5,0.54,0,21.1,64,0,34.72,8.19,26.54,2.507,0.24,2.27,0,0,0
Dec-99,5.4,0.53,0,19.6,83,0,35.22,7.99,27.23,0,0,0,0,0,0
Dec-99,5.1,0.56,0,21.5,84,0,33.34,7.19,26.15,0,0,0,0,0,0
Dec-99,6.5,0.97,0,14.6,96,0,48.07,14.26,33.81,2.768,0.51,2.26,0,0,0
Jan-00,5.4,1.01,0,14.9,103,0,44.89,13.4,31.49,2.845,0.52,2.33,0,0,0
Jan-00,3.9,0.61,0,22.9,96,0,31.23,7.09,24.14,0,0,0,0,0,0
Jan-00,4.2,0.59,0,20.6,99,0,33.03,7.5,25.53,0,0,0,0,0,0
Jan-00,3.3,0.61,0,22.6,77,0,33.04,7.46,25.59,2.551,0.25,2.3,0,0,0
Feb-00,3.2,0.52,0,20.5,83,0,27.81,4.89,22.92,0,0,0,0,0,0
Feb-00,3.1,0.54,0,22.4,78,0,25.43,3.91,21.54,0,0,0,0,0,0
Feb-00,3.8,0.89,0,11.7,86,0,39.38,10.22,29.15,2.762,0.43,2.33,0,0,0
Feb-00,2.5,0.52,0,21.7,59,0,24.87,3.79,21.08,2.346,0.18,2.17,0,0,0
Mar-00,5.4,0.99,0,20.1,126,0,40.78,9.48,31.3,2.828,0.44,2.39,0,0,0
Mar-00,4.8,0.61,0,31.1,111,0,28.87,5.37,23.47,0,0,0,0,0,0
Mar-00,4.5,0.55,0,29.2,113,0,29.02,4.83,24.23,0,0,0,0,0,0
Mar-00,3.7,0.58,0,28.7,94,0,31.04,5.28,25.76,2.444,0.17,2.27,0,0,0
Apr-00,5.3,0.9,0,20.9,74,0,32.64,7.66,24.98,2.693,0.36,2.33,0,0,0
Apr-00,4.6,0.58,0,27.6,74,0,24.47,4.68,19.78,0,0,0,0,0,0
Apr-00,4.1,0.53,0,26.9,67,0,22.63,4.13,18.49,0,0,0,0,0,0
Apr-00,3.5,0.59,0,25,52,0,0,0,0,2.44,0.16,2.28,0,0,0
May-00,3.8,0.55,0,33.6,58,0,20.99,2.69,18.3,2.444,0.14,2.31,0,0,0
May-00,4.3,0.51,0,33.2,67,0,18.05,2.92,15.13,0,0,0,0,0,0
May-00,5.9,0.78,0,24.6,70,0,26.1,4.21,21.89,2.561,0.29,2.28,0,0,0
May-00,4.3,0.54,0,35.9,78,0,19.26,2.83,16.43,0,0,0,0,0,0
Jun-00,8.4,0.57,0,13.6,31,0,21.87,9.01,12.86,2.265,0.19,2.07,0,0,0
Jun-00,4.3,0.49,0,18.1,34,0,16.56,5.33,11.24,0,0,0,0,0,0
Jun-00,4.4,0.36,0,18.3,27,0,12.99,4.11,8.88,0,0,0,0,0,0
Jun-00,2.7,0.4,0,15.9,18,0,14.53,3.49,11.06,2.289,0.1,2.19,0,0,0
Jul-00,6.3,0.51,0,26.9,48,0,18.26,4.1,14.16,0,0,0,0,0,0
Jul-00,3.8,0.65,0,20.5,0,0,20.07,5.62,14.45,2.247,0.23,2.02,0,0,0
Jul-00,2.6,0.44,0,24.2,28,0,13.34,1.94,11.4,2.297,0.1,2.2,0,0,0
Jul-00,0,0.32,0,28.5,35,0,11.14,1.2,9.94,0,0,0,0,0,0
Aug-00,2.3,0.39,0,19.5,18,0,12.12,2.9,9.3,2.333,0.13,2.2,0,0,0
Aug-00,6.3,0.49,0,20.5,33,0,19.47,5.89,13.9,0,0,0,0,0,0
Aug-00,4.8,0.33,0,20.2,26,0,10.27,2.63,7.66,0,0,0,0,0,0
Aug-00,4.6,0.58,0,19.4,31,0,18.74,6.51,12.23,2.216,0.23,2.01,0,0,0
Sep-00,4.2,0.43,0,40.4,45,0,14.33,1.66,12.7,0,0,0,0,0,0
Sep-00,5.1,0.52,0,40.2,62,0,16.85,2.5,14.45,0,0,0,0,0,0
Sep-00,5.1,0.73,0,37,61,0,23.03,5.53,17.5,2.285,0.24,2.04,0,0,0
Sep-00,3.3,0.5,0,38.1,45,0,16.47,1.62,14.85,2.409,0.17,2.24,0,0,0
Oct-00,3.4,0.51,0,31.3,55,0,22.11,3.49,18.62,2.4,0.14,2.26,0,0,0
Oct-00,4,0.45,0,33.1,57,0,20.81,3.86,16.95,0,0,0,0,0,0
Oct-00,6.1,0.84,0,28,82,0,27.97,6.13,21.83,2.442,0.33,2.11,0,0,0
Oct-00,6.4,0.51,0,34.3,73,0,21.49,4.19,16.84,0,0,0,0,0,0
Nov-00,3.9,0.55,0,25.6,77,0,29.36,6.16,23.2,2.442,0.16,2.28,0,0,0
Nov-00,4.1,0.54,0,29,0,0,25.7,5.59,20.1,0,0,0,0,0,0
Nov-00,5.6,0.55,0,29.4,82,0,26.8,5.67,21.13,0,0,0,0,0,0
Nov-00,0,0.89,0,23.2,94,0,33.55,8.98,24.57,2.477,0.39,2.09,0,0,0
Dec-00,3.6,0.57,0,23.2,65,0,32.28,7.82,24.46,2.464,0.17,2.3,0,0,0
Dec-00,4.2,0.53,0,22.8,0,0,28.27,5.71,22.56,0,0,0,0,0,0
Dec-00,6.2,0.54,0,23.8,77,0,23.23,7.16,16.08,0,0,0,0,0,0
Dec-00,4.5,0.76,0,19.6,88,0,30.81,6.54,24.26,0,0,0,0,0,0
Jan-01,4.9,0.86,0,19.8,95,0,37.73,9.11,28.7,2.497,0.31,2.19,0,0,0
Jan-01,5.5,0.61,0,23.6,85,0,32.86,9.58,23.28,0,0,0,0,0,0
Jan-01,3.4,0.62,0,22.2,65,0,35.42,9.84,25.58,2.508,0.2,2.31,0,0,0
Jan-01,4.5,0.59,0,22.5,78,0,30.15,7.46,22.69,0,0,0,0,0,0
Feb-01,4.8,0.8,0,23,105,0,32.3,6.44,25.86,2.453,0.25,2.2,0,0,0
Feb-01,4.6,0.55,0,24.4,84,0,28.49,5.33,23.22,0,0,0,0,0,0
Feb-01,6.5,0.56,0,27.5,91,0,28.98,6.24,22.75,0,0,0,0,0,0
Feb-01,3.1,0.53,0,26,87,0,31.27,6.38,24.9,2.442,0.16,2.28,0,0,0
Mar-01,5.2,0.79,0,32.2,110,0,29.53,4.22,25.32,2.428,0.21,2.21,0,0,0
Mar-01,4.4,0.52,0,30.6,70,0,22.44,3.05,19.39,0,0,0,0,0,0
Mar-01,6.9,0.57,0,32.2,82,0,28.2,5.96,22.24,0,0,0,0,0,0
Mar-01,4.2,0.56,0,32.8,79,0,27.06,3.89,23.16,2.473,0.17,2.3,0,0,0
Apr-01,4.8,0.59,0,26.6,68,0,28.76,6,23.01,2.554,0.21,2.35,0,0,0
Apr-01,5.2,0.8,0,27.6,112,0,29.69,4.63,25.24,2.54,0.25,2.29,0,0,0
Apr-01,5,0.53,0,27.3,68,0,22.7,3.51,19.42,0,0,0,0,0,0
Apr-01,7.7,0.62,0,19.5,80,0,28.46,5.18,23.28,0,0,0,0,0,0
May-01,3.8,0.42,0,32.1,41,0,14.59,2.52,12.07,0,0,0,0,0,0
May-01,6.1,0.58,0,30,51,0,19.24,3.03,16.27,0,0,0,0,0,0
May-01,3.6,0.64,0,32.5,63,0,18.02,2.02,15.99,2.284,0.15,2.13,0,0,0
May-01,3.2,0.51,0,27.5,44,0,17.87,2.83,15.08,2.486,0.16,2.33,0,0,0
Jun-01,5.8,0.49,0,20.8,32,0,18.09,4.81,13.35,0,0,0,0,0,0
Jun-01,4,0.54,0,22.6,37,0,16.69,3.34,13.35,2.194,0.13,2.06,0,0,0
Jun-01,2.3,0.41,0,20.3,24,0,12.8,2.51,10.38,2.461,0.16,2.3,0,0,0
Jun-01,3.9,0.32,0,26.1,23,0,9.97,2.15,7.84,0,0,0,0,0,0
Jul-01,4.5,0.34,0,27.7,30,0,10.92,2.18,8.77,0,0,0,0,0,0
Jul-01,5.3,0.5,0,24,38,0,16.35,3.69,12.69,0,0,0,0,0,0
Jul-01,3,0.53,0,27.5,38,0,14.97,2.35,12.62,2.176,0.12,2.05,0,0,0
Jul-01,1.6,0.4,0,22.8,32,0,12.78,1.95,10.93,0,0,0,0,0,0
Aug-01,3.7,0.34,0,32.5,26,0,9.29,1.31,7.99,0,0,0,0,0,0
Aug-01,5.5,0.49,0,26,40,0,17.29,3.09,14.2,0,0,0,0,0,0
Aug-01,1.8,0.41,0,26.4,28,0,12.35,2.1,10.28,0,0,0,0,0,0
Aug-01,3.5,0.58,0,28.5,39,0,16.87,1.97,14.91,2.206,0.12,2.08,0,0,0
Sep-01,3.2,0.6,0,34.1,45,0,18.47,2.62,15.85,0,0,0,0,0,0
Sep-01,2.3,0.44,0,27.6,37,0,15.36,2.14,13.27,0,0,0,0,0,0
Sep-01,3.5,0.37,0,34.3,35,0,11.5,1.5,10.02,0,0,0,0,0,0
Sep-01,4.9,0.51,0,30.2,48,0,18.21,3.62,14.63,0,0,0,0,0,0
Oct-01,5.5,0.8,0,46.5,92,0,27.88,3.99,23.92,2.548,0.27,2.3,0,0,0
Oct-01,4.1,0.58,0,32.4,83,0,27.56,5.98,21.83,0,0,0,0,0,0
Oct-01,7.4,0.57,0,38.2,82,0,25.55,5.36,20.22,0,0,0,0,0,0
Oct-01,5.4,0.54,0,40.1,73,0,22.15,3.35,18.8,0,0,0,0,0,0
Nov-01,4.9,0.55,0,26.3,87,0,33.73,8.5,25.24,2.291,0.19,2.1,0,0,0
Nov-01,5.2,0.52,0,30.1,73,0,27.47,4.76,22.71,0,0,0,0,0,0
Nov-01,6.8,0.56,0,29.7,78,0,30.47,6.55,23.92,0,0,0,0,0,0
Nov-01,5.6,0.8,0,30.6,93,0,33.39,5.72,27.68,2.565,0.36,2.2,0,0,0
Dec-01,3.6,0.57,0,20.5,81,0,33.6,8.88,24.91,2.31,0.23,2.08,0,0,0
Dec-01,4.3,0.59,0,24.1,71,0,28.06,6.13,21.94,0,0,0,0,0,0
Dec-01,5.2,0.62,0,24.2,84,0,29.73,6.29,23.55,0,0,0,0,0,0
Dec-01,4.3,0.77,0,24.1,95,0,35.69,7.42,28.27,0,0,0,0,0,0
Jan-02,6.1,0.84,0,26.9,87,0,36.23,7.47,28.76,2.605,0.41,2.2,0,0,0
Jan-02,6.9,0.63,0,25.5,85,0,35.6,10.2,25.41,0,0,0,0,0,0
Jan-02,4.6,0.58,0,23.2,80,0,36.04,9.81,26.22,2.362,0.3,2.06,0,0,0
Jan-02,5.2,0.56,0,26.2,71,0,30.8,6.86,23.94,0,0,0,0,0,0
Feb-02,4.2,0.71,0,34.1,81,0,26.03,3.25,22.79,2.257,0.25,2,0,0,0
Feb-02,3.9,0.49,0,31.5,66,0,0,0,0,0,0,0,0,0,0
Feb-02,4.5,0.55,0,31.5,77,0,0,0,0,0,0,0,0,0,0
Feb-02,4.8,0.51,0,28.9,70,0,25.37,3.84,21.65,2.174,0.17,2.01,0,0,0
Mar-02,4.7,0.7,0,38.2,78,0,22.15,2.41,19.7,2.184,0.24,1.94,0,0,0
Mar-02,4.2,0.52,0,33.1,66,0,19.61,2.21,17.39,0,0,0,0,0,0
Mar-02,5.5,0.58,0,34.3,80,0,24.01,3.99,20.02,0,0,0,0,0,0
Mar-02,3.5,0.53,0,30.5,79,0,22.31,2.73,19.55,2.189,0.16,2.03,0,0,0
Apr-02,3.9,0.52,0,26.3,51,0,19.77,3.07,16.79,2.042,0.14,1.9,0,0,0
Apr-02,4.9,0.61,0,30.2,60,0,18.97,2.82,16.15,2.21,0.27,1.94,0,0,0
Apr-02,4.7,0.42,0,32.5,43,0,17.43,2.67,14.82,0,0,0,0,0,0
Apr-02,6.2,0.55,0,33.1,60,0,21.22,4.27,17.03,0,0,0,0,0,0
May-02,4,0.37,0,38,34,0,13.48,1.93,11.67,0,0,0,0,0,0
May-02,5,0.42,0,34.7,52,0,17.93,3.13,14.9,0,0,0,0,0,0
May-02,3.9,0.58,0,35.1,50,0,15.6,1.9,13.7,2.148,0.19,1.96,0,0,0
May-02,2.9,0.51,0,31.5,43,0,15.1,1.78,13.36,2.133,0.13,2.01,0,0,0
Jun-02,3,0.28,0,17.6,32,0,13.36,2.77,10.83,0,0,0,0,0,0
Jun-02,3.4,0.48,0,19.2,27,0,12.76,2.3,10.46,1.972,0.13,1.84,0,0,0
Jun-02,2.3,0.42,0,19.6,21,0,10.87,1.72,9.23,1.966,0.07,1.9,0,0,0
Jun-02,3.3,0.3,0,28.7,20,0,10.83,2.19,8.67,0,0,0,0,0,0
Jul-02,3.3,0.3,0,31.4,20,0,10.12,1.98,8.16,0,0,0,0,0,0
Jul-02,2.8,0.19,0,22.9,35,0,13.2,2.56,10.68,0,0,0,0,0,0
Jul-02,2.1,0.48,0,20.3,35,0,12.22,1.8,10.42,1.947,0.12,1.83,0,0,0
Jul-02,1.4,0.42,0,20.4,21,0,9.99,1.49,8.52,1.821,0.06,1.76,0,0,0
Aug-02,3.7,0.32,0,34.1,26,0,10.31,1.72,8.6,0,0,0,0,0,0
Aug-02,3.5,0.25,0,26.7,38,0,14.25,2.98,11.29,0,0,0,0,0,0
Aug-02,1.4,0.44,0,24.2,30,0,9.59,0.92,8.67,2.04,0.06,1.98,0,0,0
Aug-02,2.8,0.52,0,23.8,40,0,12.39,1.75,10.64,2.053,0.14,1.91,0,0,0
Sep-02,4.5,0.69,0,35,72,0,19.01,1.84,17.2,2.274,0.22,2.05,0,0,0
Sep-02,2.7,0.57,0,35.5,49,0,15.72,1.74,13.98,2.217,0.09,2.13,0,0,0
Sep-02,4.4,0.44,0,44,44,0,15.38,1.81,13.57,0,0,0,0,0,0
Sep-02,4.5,0.32,0,37.1,58,0,20.42,2.89,17.52,0,0,0,0,0,0
Oct-02,5,0.8,0,44.1,89,0,22.02,2.05,20,0,0,0,0,0,0
Oct-02,3.4,0.65,0,37.7,69,0,21.14,2.69,18.47,2.429,0.15,2.28,0,0,0
Oct-02,4.6,0.35,0,40.7,0,0,23.58,3.24,20.34,0,0,0,0,0,0
Oct-02,4.1,0.53,0,42.3,60,0,20.74,2.51,18.27,0,0,0,0,0,0
Nov-02,4.5,0.62,0,29.5,96,0,32.15,6.5,25.65,0,0,0,0,0,0
Nov-02,4.5,0.56,0,32.8,85,0,26.74,3.59,23.19,0,0,0,0,0,0
Nov-02,5.4,0,0,32.9,84,0,32.11,6.09,26.06,0,0,0,0,0,0
Nov-02,5.4,0.84,0,37.1,93,0,30.28,4.13,26.15,0,0,0,0,0,0
Dec-02,3.6,0.67,0,20.5,78,0,33.56,7.4,26.16,2.915,0.43,2.49,0,0,0
Dec-02,3.6,0.57,0,24.5,69,0,27.63,4.98,22.76,0,0,0,0,0,0
Dec-02,4.5,0.51,0,24.3,74,0,32.86,7.39,25.47,0,0,0,0,0,0
Dec-02,4.6,0.88,0,27,85,0,33.03,6.33,26.75,2.736,0.56,2.18,0,0,0
Jan-03,5.2,0.91,0,28.4,102,0,33.97,6.11,27.86,2.583,0.55,2.04,0,0,0
Jan-03,4.9,0.69,0,26.4,85,0,32.69,7.28,26.01,0,0,0,0,0,0
Jan-03,4.2,0.67,0,24.7,91,0,30.61,5.89,24.75,2.884,0.36,2.52,0,0,0
Jan-03,4.8,0.64,0,25.8,77,0,0,0,0,0,0,0,0,0,0
